name,review_count,rating,price,distance,category_1,category_2,category_3,yelp_bike_station_coordinates,bikes
Sproutz - Brickell,71,4.0,2,969.5985042608452,Juice Bars & Smoothies,Burgers,Burgers,"25.755818,-80.196467",6
Vintage Liquors & Wine Bar,24,4.5,2,736.2444821962179,"Beer, Wine & Spirits",,,"25.755818,-80.196467",6
La Estacion Cafe,131,3.5,1,658.570598378391,Coffee & Tea,Colombian,Colombian,"25.755818,-80.196467",6
Crema Gourmet Espresso Bar - Brickell,68,3.5,2,1038.1091717895115,Breakfast & Brunch,Coffee & Tea,Coffee & Tea,"25.755818,-80.196467",6
JOE & THE JUICE,106,3.0,2,479.7222001068207,Juice Bars & Smoothies,Coffee & Tea,Coffee & Tea,"25.755818,-80.196467",6
Aficionado's Brickell,42,4.0,2,923.473563825545,Tobacco Shops,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.755818,-80.196467",6
HipPOPs,149,4.5,1,32818.69021424355,Food Trucks,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.755818,-80.196467",6
Ceviche Bowl,33,5.0,2,23842.26028101672,Food Trucks,Seafood,Seafood,"25.755818,-80.196467",6
La Burguesa,20,5.0,2,23589.233975219493,Hot Dogs,Burgers,Burgers,"25.755818,-80.196467",6
Reggae Beets Gourmet Food Truck,61,5.0,1,41523.46513970821,Juice Bars & Smoothies,Food Trucks,Food Trucks,"25.755818,-80.196467",6
Fit Food Fresh,186,5.0,2,68437.47856982722,Food Delivery Services,,,"25.755818,-80.196467",6
Befit Nutrition,50,4.5,2,24175.751472632077,Food Delivery Services,,,"25.755818,-80.196467",6
Gelato-go South Beach,354,4.5,2,1001.2145235813002,Gelato,Coffee & Tea,Coffee & Tea,"25.765327,-80.131324",20
Prima Classe,38,4.5,1,730.3530910844735,Cafes,Specialty Food,Specialty Food,"25.765327,-80.131324",20
Häagen-Dazs,24,4.0,2,339.0195908500542,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.765327,-80.131324",20
Gelateria 4D,72,3.5,2,443.3092704580836,Gelato,,,"25.765327,-80.131324",20
Smoothie Spot - South Beach,60,4.0,2,1022.8439597225448,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.765327,-80.131324",20
La Playa Supermarket,41,4.5,1,740.7803273572429,Grocery,,,"25.765327,-80.131324",20
Portofino Wine Bank,14,3.5,2,451.7258454280706,"Beer, Wine & Spirits",,,"25.765327,-80.131324",20
SOBE Prime Tobacco,20,4.5,2,621.1587480492523,Tobacco Shops,Coffee & Tea,Coffee & Tea,"25.765327,-80.131324",20
Dreamer Acai Juice Matcha,33,3.0,2,609.3224953971442,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.765327,-80.131324",20
STARBUCKS COFFEE,76,2.5,2,603.4307243901314,Coffee & Tea,,,"25.765327,-80.131324",20
Gelateria 4D,2,3.5,2,497.5127034023547,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.765327,-80.131324",20
Marina Market Deli,2,2.5,1,1137.216531112303,Grocery,,,"25.765327,-80.131324",20
Prima Classe,38,4.5,1,263.7426556396207,Cafes,Specialty Food,Specialty Food,"25.767379,-80.135871",5
Under the Mango Tree,654,4.5,2,821.911168520221,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.767379,-80.135871",5
Sunnyside,125,4.0,2,901.2786635871512,Breakfast & Brunch,Cafes,Cafes,"25.767379,-80.135871",5
Gelato-go South Beach,354,4.5,2,845.6119339122095,Gelato,Coffee & Tea,Coffee & Tea,"25.767379,-80.135871",5
Buon Pane Italiano Bakery,172,4.5,1,822.2353271277431,Bakeries,Pizza,Pizza,"25.767379,-80.135871",5
Gelateria 4D,72,3.5,2,105.970419706603,Gelato,,,"25.767379,-80.135871",5
Häagen-Dazs,24,4.0,2,357.8707724210245,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.767379,-80.135871",5
Portofino Wine Bank,14,3.5,2,145.41870855569542,"Beer, Wine & Spirits",,,"25.767379,-80.135871",5
Smoothie Spot - South Beach,60,4.0,2,794.8391987276317,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.767379,-80.135871",5
SOBE Prime Tobacco,20,4.5,2,320.84964513917544,Tobacco Shops,Coffee & Tea,Coffee & Tea,"25.767379,-80.135871",5
La Playa Supermarket,41,4.5,1,547.6778923867629,Grocery,,,"25.767379,-80.135871",5
Dreamer Acai Juice Matcha,33,3.0,2,342.82269764731706,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.767379,-80.135871",5
Total Wine & More,59,3.5,2,959.6378528633762,"Beer, Wine & Spirits",Tobacco Shops,Tobacco Shops,"25.767379,-80.135871",5
Gelateria 4D,2,3.5,2,102.81831728098297,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.767379,-80.135871",5
Publix,120,3.5,2,958.4791068862512,Grocery,,,"25.767379,-80.135871",5
STARBUCKS COFFEE,76,2.5,2,484.6240934570109,Coffee & Tea,,,"25.767379,-80.135871",5
Walgreens,43,3.5,1,882.3591936662863,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.767379,-80.135871",5
Meridian Food Market & Cafe,34,3.5,1,921.3966470378588,Grocery,Cuban,Cuban,"25.767379,-80.135871",5
Walgreens,18,2.0,2,840.6140326601818,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.767379,-80.135871",5
Marina Market Deli,2,2.5,1,646.8952375542185,Grocery,,,"25.767379,-80.135871",5
Mama's Tacos,436,4.5,2,915.3519046733222,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.769435,-80.133049",9
Prima Classe,38,4.5,1,385.6677337076951,Cafes,Specialty Food,Specialty Food,"25.769435,-80.133049",9
Under the Mango Tree,654,4.5,2,659.2443113258986,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769435,-80.133049",9
Sunnyside,125,4.0,2,776.0839098094224,Breakfast & Brunch,Cafes,Cafes,"25.769435,-80.133049",9
Gelato-go South Beach,354,4.5,2,544.013384405305,Gelato,Coffee & Tea,Coffee & Tea,"25.769435,-80.133049",9
Buon Pane Italiano Bakery,172,4.5,1,646.3935926857853,Bakeries,Pizza,Pizza,"25.769435,-80.133049",9
La Playa Supermarket,41,4.5,1,257.8044108714554,Grocery,,,"25.769435,-80.133049",9
Häagen-Dazs,24,4.0,2,149.91166741748663,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769435,-80.133049",9
Gelateria 4D,72,3.5,2,265.4882506585584,Gelato,,,"25.769435,-80.133049",9
Dreamer Acai Juice Matcha,33,3.0,2,145.16100187386067,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769435,-80.133049",9
Il Dante Caffé,66,4.5,2,949.731046344935,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.769435,-80.133049",9
SOBE Prime Tobacco,20,4.5,2,173.64332655180837,Tobacco Shops,Coffee & Tea,Coffee & Tea,"25.769435,-80.133049",9
Smoothie Spot - South Beach,60,4.0,2,541.4741140138156,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769435,-80.133049",9
Portofino Wine Bank,14,3.5,2,219.70325195589737,"Beer, Wine & Spirits",,,"25.769435,-80.133049",9
STARBUCKS COFFEE,76,2.5,2,138.33233980560155,Coffee & Tea,,,"25.769435,-80.133049",9
Total Wine & More,59,3.5,2,946.9427216693748,"Beer, Wine & Spirits",Tobacco Shops,Tobacco Shops,"25.769435,-80.133049",9
Publix,120,3.5,2,940.0451690401828,Grocery,,,"25.769435,-80.133049",9
Walgreens,43,3.5,1,598.788991815036,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.769435,-80.133049",9
Gelateria 4D,2,3.5,2,263.80044729422553,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.769435,-80.133049",9
Meridian Food Market & Cafe,34,3.5,1,771.8401148655039,Grocery,Cuban,Cuban,"25.769435,-80.133049",9
Prima Classe,38,4.5,1,54.62461155745268,Cafes,Specialty Food,Specialty Food,"25.769775,-80.13739",7
Mama's Tacos,436,4.5,2,950.6881502240744,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.769775,-80.13739",7
Under the Mango Tree,654,4.5,2,574.6581368475435,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769775,-80.13739",7
Sunnyside,125,4.0,2,628.1001324870176,Breakfast & Brunch,Cafes,Cafes,"25.769775,-80.13739",7
Buon Pane Italiano Bakery,172,4.5,1,583.2112590835737,Bakeries,Pizza,Pizza,"25.769775,-80.13739",7
Gelato-go South Beach,354,4.5,2,712.5364993103507,Gelato,Coffee & Tea,Coffee & Tea,"25.769775,-80.13739",7
Il Dante Caffé,66,4.5,2,1078.7850536282615,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.769775,-80.13739",7
Gelateria 4D,72,3.5,2,341.0121028615632,Gelato,,,"25.769775,-80.13739",7
Smoothie Spot - South Beach,60,4.0,2,618.7324647447546,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769775,-80.13739",7
SOBE Prime Tobacco,20,4.5,2,276.478646557485,Tobacco Shops,Coffee & Tea,Coffee & Tea,"25.769775,-80.13739",7
Dreamer Acai Juice Matcha,33,3.0,2,312.88378071124725,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769775,-80.13739",7
La Playa Supermarket,41,4.5,1,461.6759963466554,Grocery,,,"25.769775,-80.13739",7
Häagen-Dazs,24,4.0,2,527.2487428269969,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.769775,-80.13739",7
Portofino Wine Bank,14,3.5,2,333.54851728555315,"Beer, Wine & Spirits",,,"25.769775,-80.13739",7
Total Wine & More,59,3.5,2,653.7894136359104,"Beer, Wine & Spirits",Tobacco Shops,Tobacco Shops,"25.769775,-80.13739",7
Publix,120,3.5,2,653.1608351892887,Grocery,,,"25.769775,-80.13739",7
STARBUCKS COFFEE,76,2.5,2,485.0002696806682,Coffee & Tea,,,"25.769775,-80.13739",7
Walgreens,43,3.5,1,725.0984948599585,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.769775,-80.13739",7
Gelateria 4D,2,3.5,2,285.9817404086601,Ice Cream & Frozen Yogurt,Gelato,Gelato,"25.769775,-80.13739",7
Meridian Food Market & Cafe,34,3.5,1,659.0914348548218,Grocery,Cuban,Cuban,"25.769775,-80.13739",7
Mama's Tacos,436,4.5,2,733.8296414436475,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.7711036,-80.1327318",14
Under the Mango Tree,654,4.5,2,517.8234170685316,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.7711036,-80.1327318",14
GoGo Fresh SOBE,642,4.5,1,1273.3990973447549,Salad,Empanadas,Empanadas,"25.7711036,-80.1327318",14
Gelato-go South Beach,354,4.5,2,355.9795267774092,Gelato,Coffee & Tea,Coffee & Tea,"25.7711036,-80.1327318",14
Buon Pane Italiano Bakery,172,4.5,1,499.43827252003473,Bakeries,Pizza,Pizza,"25.7711036,-80.1327318",14
Sunnyside,125,4.0,2,645.2955684101742,Breakfast & Brunch,Cafes,Cafes,"25.7711036,-80.1327318",14
Meraki Gyro & Bakery,28,5.0,2,1220.6155939369853,Greek,Mediterranean,Mediterranean,"25.7711036,-80.1327318",14
Smoothie Spot - South Beach,60,4.0,2,365.7029159987502,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.7711036,-80.1327318",14
Prima Classe,38,4.5,1,450.9582943791767,Cafes,Specialty Food,Specialty Food,"25.7711036,-80.1327318",14
La Playa Supermarket,41,4.5,1,92.59251736982236,Grocery,,,"25.7711036,-80.1327318",14
Rosetta Bakery,210,4.0,1,989.0496204133692,Bakeries,Coffee & Tea,Coffee & Tea,"25.7711036,-80.1327318",14
Shepherd Artisan Coffee,464,4.0,1,970.546989068674,Coffee & Tea,Desserts,Desserts,"25.7711036,-80.1327318",14
Il Dante Caffé,66,4.5,2,761.4936417790574,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.7711036,-80.1327318",14
Häagen-Dazs,24,4.0,2,323.05297461416023,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.7711036,-80.1327318",14
Dreamer Acai Juice Matcha,33,3.0,2,190.84961701388465,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.7711036,-80.1327318",14
STARBUCKS COFFEE,76,2.5,2,54.2421338682976,Coffee & Tea,,,"25.7711036,-80.1327318",14
The Baked Bear,22,5.0,2,978.7123025619152,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.7711036,-80.1327318",14
SOBE Prime Tobacco,20,4.5,2,224.877819202479,Tobacco Shops,Coffee & Tea,Coffee & Tea,"25.7711036,-80.1327318",14
Gelateria 4D,72,3.5,2,434.6348555399376,Gelato,,,"25.7711036,-80.1327318",14
Portofino Wine Bank,14,3.5,2,387.1013801308,"Beer, Wine & Spirits",,,"25.7711036,-80.1327318",14
Mama's Tacos,436,4.5,2,770.1111612048513,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.770722,-80.133801",7
Under the Mango Tree,654,4.5,2,497.6521577128706,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.770722,-80.133801",7
Prima Classe,38,4.5,1,335.8034334912927,Cafes,Specialty Food,Specialty Food,"25.770722,-80.133801",7
Sunnyside,125,4.0,2,614.709241115794,Breakfast & Brunch,Cafes,Cafes,"25.770722,-80.133801",7
Buon Pane Italiano Bakery,172,4.5,1,485.3039163963911,Bakeries,Pizza,Pizza,"25.770722,-80.133801",7
Meraki Gyro & Bakery,28,5.0,2,1188.066869429323,Greek,Mediterranean,Mediterranean,"25.770722,-80.133801",7
Gelato-go South Beach,354,4.5,2,422.5084544417331,Gelato,Coffee & Tea,Coffee & Tea,"25.770722,-80.133801",7
La Playa Supermarket,41,4.5,1,122.66994317986446,Grocery,,,"25.770722,-80.133801",7
Smoothie Spot - South Beach,60,4.0,2,393.9774937455882,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.770722,-80.133801",7
Dreamer Acai Juice Matcha,33,3.0,2,83.47652545026419,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.770722,-80.133801",7
Häagen-Dazs,24,4.0,2,311.52473569075795,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.770722,-80.133801",7
Il Dante Caffé,66,4.5,2,827.644621976119,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.770722,-80.133801",7
Gelateria 4D,72,3.5,2,352.2940848475246,Gelato,,,"25.770722,-80.133801",7
SOBE Prime Tobacco,20,4.5,2,113.20205293229264,Tobacco Shops,Coffee & Tea,Coffee & Tea,"25.770722,-80.133801",7
Portofino Wine Bank,14,3.5,2,305.8867334415924,"Beer, Wine & Spirits",,,"25.770722,-80.133801",7
STARBUCKS COFFEE,76,2.5,2,116.87705570274136,Coffee & Tea,,,"25.770722,-80.133801",7
Total Wine & More,59,3.5,2,797.1818512435423,"Beer, Wine & Spirits",Tobacco Shops,Tobacco Shops,"25.770722,-80.133801",7
Publix,120,3.5,2,789.3352404335843,Grocery,,,"25.770722,-80.133801",7
Walgreens,43,3.5,1,466.14819740111335,Drugstores,Cosmetics & Beauty Supply,Cosmetics & Beauty Supply,"25.770722,-80.133801",7
Meridian Food Market & Cafe,34,3.5,1,610.1780508675572,Grocery,Cuban,Cuban,"25.770722,-80.133801",7
Mama's Tacos,436,4.5,2,768.6248584194664,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.772132,-80.138313",12
Under the Mango Tree,654,4.5,2,378.8345349777949,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772132,-80.138313",12
Sunnyside,125,4.0,2,386.50278268325513,Breakfast & Brunch,Cafes,Cafes,"25.772132,-80.138313",12
GoGo Fresh SOBE,642,4.5,1,892.9386966907069,Salad,Empanadas,Empanadas,"25.772132,-80.138313",12
Prima Classe,38,4.5,1,318.85615695933654,Cafes,Specialty Food,Specialty Food,"25.772132,-80.138313",12
Buon Pane Italiano Bakery,172,4.5,1,398.90596725899593,Bakeries,Pizza,Pizza,"25.772132,-80.138313",12
Meraki Gyro & Bakery,28,5.0,2,845.4354756887328,Greek,Mediterranean,Mediterranean,"25.772132,-80.138313",12
Rosetta Bakery,210,4.0,1,1092.02653221192,Bakeries,Coffee & Tea,Coffee & Tea,"25.772132,-80.138313",12
Gelato-go South Beach,354,4.5,2,644.6955484189804,Gelato,Coffee & Tea,Coffee & Tea,"25.772132,-80.138313",12
Shepherd Artisan Coffee,464,4.0,1,1077.8259621152172,Coffee & Tea,Desserts,Desserts,"25.772132,-80.138313",12
Umbria Coffee Roasters,39,4.5,2,982.2881664621832,Coffee Roasteries,Coffee & Tea,Coffee & Tea,"25.772132,-80.138313",12
Smoothie Spot - South Beach,60,4.0,2,515.6915290515617,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772132,-80.138313",12
Courtney's Cookies,82,4.5,2,937.7139576730342,Vegan,Gluten-Free,Gluten-Free,"25.772132,-80.138313",12
Il Dante Caffé,66,4.5,2,938.616238729092,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.772132,-80.138313",12
Total Wine & More,59,3.5,2,377.6221523968179,"Beer, Wine & Spirits",Tobacco Shops,Tobacco Shops,"25.772132,-80.138313",12
Midtown Creamery ,94,4.5,2,1197.050682718107,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.772132,-80.138313",12
The Baked Bear,22,5.0,2,1023.1708969972774,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.772132,-80.138313",12
Publix,120,3.5,2,376.15696108531546,Grocery,,,"25.772132,-80.138313",12
La Playa Supermarket,41,4.5,1,501.0318122826672,Grocery,,,"25.772132,-80.138313",12
Häagen-Dazs,24,4.0,2,733.7111810644683,Ice Cream & Frozen Yogurt,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772132,-80.138313",12
Il Pastaiolo,504,4.5,2,1269.393820348179,Italian,Pizza,Pizza,"25.773511,-80.139686",14
Sunnyside,125,4.0,2,338.737196277876,Breakfast & Brunch,Cafes,Cafes,"25.773511,-80.139686",14
Mama's Tacos,436,4.5,2,756.6640029339703,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.773511,-80.139686",14
Under the Mango Tree,654,4.5,2,402.3091745406712,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.773511,-80.139686",14
GoGo Fresh SOBE,642,4.5,1,709.9915541259761,Salad,Empanadas,Empanadas,"25.773511,-80.139686",14
Buon Pane Italiano Bakery,172,4.5,1,431.1851637908772,Bakeries,Pizza,Pizza,"25.773511,-80.139686",14
Meraki Gyro & Bakery,28,5.0,2,665.7805634121203,Greek,Mediterranean,Mediterranean,"25.773511,-80.139686",14
Prima Classe,38,4.5,1,520.2374752066789,Cafes,Specialty Food,Specialty Food,"25.773511,-80.139686",14
Rosetta Bakery,210,4.0,1,1072.3702464753378,Bakeries,Coffee & Tea,Coffee & Tea,"25.773511,-80.139686",14
Gelato-go South Beach,354,4.5,2,741.0906812077426,Gelato,Coffee & Tea,Coffee & Tea,"25.773511,-80.139686",14
Total Wine & More,59,3.5,2,184.6566729929759,"Beer, Wine & Spirits",Tobacco Shops,Tobacco Shops,"25.773511,-80.139686",14
Vita Osteria Italiana,57,4.5,2,878.0026144208133,Italian,Desserts,Desserts,"25.773511,-80.139686",14
Publix,120,3.5,2,187.749774791997,Grocery,,,"25.773511,-80.139686",14
Umbria Coffee Roasters,39,4.5,2,792.2597612657521,Coffee Roasteries,Coffee & Tea,Coffee & Tea,"25.773511,-80.139686",14
Shepherd Artisan Coffee,464,4.0,1,1060.749993424397,Coffee & Tea,Desserts,Desserts,"25.773511,-80.139686",14
Courtney's Cookies,82,4.5,2,762.5903409874977,Vegan,Gluten-Free,Gluten-Free,"25.773511,-80.139686",14
Il Dante Caffé,66,4.5,2,958.3096652625738,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.773511,-80.139686",14
Midtown Creamery ,94,4.5,2,1162.3673977841252,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.773511,-80.139686",14
Bettant Bakery,72,4.5,1,1130.3976973502424,Coffee & Tea,Bakeries,Bakeries,"25.773511,-80.139686",14
The Baked Bear,22,5.0,2,987.3187172555388,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.773511,-80.139686",14
Under the Mango Tree,654,4.5,2,265.52401659772755,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772677,-80.134644",9
Mama's Tacos,436,4.5,2,560.9137535675629,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.772677,-80.134644",9
Sunnyside,125,4.0,2,387.9650954458448,Breakfast & Brunch,Cafes,Cafes,"25.772677,-80.134644",9
Buon Pane Italiano Bakery,172,4.5,1,252.14073728375047,Bakeries,Pizza,Pizza,"25.772677,-80.134644",9
Gelato-go South Beach,354,4.5,2,292.2785907988159,Gelato,Coffee & Tea,Coffee & Tea,"25.772677,-80.134644",9
GoGo Fresh SOBE,642,4.5,1,1016.3450027328277,Salad,Empanadas,Empanadas,"25.772677,-80.134644",9
Smoothie Spot - South Beach,60,4.0,2,198.4070204195531,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772677,-80.134644",9
Prima Classe,38,4.5,1,413.2936031515605,Cafes,Specialty Food,Specialty Food,"25.772677,-80.134644",9
Meraki Gyro & Bakery,28,5.0,2,963.652459311796,Greek,Mediterranean,Mediterranean,"25.772677,-80.134644",9
La Playa Supermarket,41,4.5,1,167.97209097308044,Grocery,,,"25.772677,-80.134644",9
Rosetta Bakery,210,4.0,1,860.3959879075161,Bakeries,Coffee & Tea,Coffee & Tea,"25.772677,-80.134644",9
Vita Osteria Italiana,57,4.5,2,1163.6983661297809,Italian,Desserts,Desserts,"25.772677,-80.134644",9
Shepherd Artisan Coffee,464,4.0,1,843.1907557274758,Coffee & Tea,Desserts,Desserts,"25.772677,-80.134644",9
Il Dante Caffé,66,4.5,2,659.668622393849,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.772677,-80.134644",9
Umbria Coffee Roasters,39,4.5,2,1122.0936203704875,Coffee Roasteries,Coffee & Tea,Coffee & Tea,"25.772677,-80.134644",9
Courtney's Cookies,82,4.5,2,1034.233396000064,Vegan,Gluten-Free,Gluten-Free,"25.772677,-80.134644",9
The Baked Bear,22,5.0,2,823.6533972192867,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.772677,-80.134644",9
Bettant Bakery,72,4.5,1,987.6906857413423,Coffee & Tea,Bakeries,Bakeries,"25.772677,-80.134644",9
Midtown Creamery ,94,4.5,2,982.2569485349436,Ice Cream & Frozen Yogurt,Desserts,Desserts,"25.772677,-80.134644",9
Dreamer Acai Juice Matcha,33,3.0,2,287.35656645526547,Acai Bowls,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.772677,-80.134644",9
Mama's Tacos,436,4.5,2,369.3507408215212,Tacos,"Beer, Wine & Spirits","Beer, Wine & Spirits","25.774917,-80.131584",15
Il Pastaiolo,504,4.5,2,832.6106777794389,Italian,Pizza,Pizza,"25.774917,-80.131584",15
Gelato-go South Beach,354,4.5,2,102.92485282286832,Gelato,Coffee & Tea,Coffee & Tea,"25.774917,-80.131584",15
Under the Mango Tree,654,4.5,2,434.431943148944,Coffee & Tea,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.774917,-80.131584",15
GoGo Fresh SOBE,642,4.5,1,1089.6726927816758,Salad,Empanadas,Empanadas,"25.774917,-80.131584",15
Smoothie Spot - South Beach,60,4.0,2,227.7249680013107,Wraps,Juice Bars & Smoothies,Juice Bars & Smoothies,"25.774917,-80.131584",15
Buon Pane Italiano Bakery,172,4.5,1,403.7733126122573,Bakeries,Pizza,Pizza,"25.774917,-80.131584",15
Sunnyside,125,4.0,2,549.6535174955906,Breakfast & Brunch,Cafes,Cafes,"25.774917,-80.131584",15
Il Dante Caffé,66,4.5,2,326.41244101069486,Coffee & Tea,Breakfast & Brunch,Breakfast & Brunch,"25.774917,-80.131584",15
Meraki Gyro & Bakery,28,5.0,2,1039.3605409494771,Greek,Mediterranean,Mediterranean,"25.774917,-80.131584",15
Sushi Song,346,4.0,2,962.154717687998,Sushi Bars,Desserts,Desserts,"25.774917,-80.131584",15
Rosetta Bakery,210,4.0,1,559.9059706553556,Bakeries,Coffee & Tea,Coffee & Tea,"25.774917,-80.131584",15
Shepherd Artisan Coffee,464,4.0,1,541.1730731122141,Coffee & Tea,Desserts,Desserts,"25.774917,-80.131584",15
Icy-N-Spicy,159,4.5,3,996.9363332930228,Desserts,Ice Cream & Frozen Yogurt,Ice Cream & Frozen Yogurt,"25.774917,-80.131584",15
Vita Osteria Italiana,57,4.5,2,1199.9707236695042,Italian,Desserts,Desserts,"25.774917,-80.131584",15
